plate,sample,yield,dilution,well,max v [420],kobs,s,vmax correction per [s]
25,e53a,0.56,0.1,a12,7.15e-05,1.16e-01,0.075,4.81e-07
25,e53a,0.56,0.1,b12,2.55e-05,4.12e-02,0.01875,3.83e-07
25,e53a,0.56,0.1,c12,8.92e-06,1.44e-02,0.00469,2.90e-07
25,e53a,0.56,0.1,d12,6.65e-06,1.08e-02,0.00117,2.78e-07
25,e53a,0.56,0.1,e12,2.89e-06,4.67e-03,0.00029,1.57e-07
25,e53a,0.56,0.1,f12,1.75e-06,2.83e-03,0.00007,4.12e-07
25,e53a,0.56,0.1,g12,7.73e-06,1.25e-02,0.00002,3.65e-07
25,e53a,0.56,0.1,h12,-5.52e-18,-8.94e-15,0,4.26e-07
26,n293a,0.682,0.1,b1,6.59e-03,8.76e+00,0.01875,3.83e-07
26,n293a,0.682,0.1,c1,3.29e-03,4.37e+00,0.00469,2.90e-07
26,n293a,0.682,0.1,d1,1.07e-03,1.42e+00,0.00117,2.78e-07
26,n293a,0.682,0.1,e1,2.92e-04,3.88e-01,0.00029,1.57e-07
26,n293a,0.682,0.1,f1,1.41e-04,1.88e-01,0.00007,4.12e-07
26,n293a,0.682,0.1,g1,5.21e-05,6.93e-02,0.00002,3.65e-07
26,n293a,0.682,0.1,h1,-9.54e-18,-1.27e-14,0,4.26e-07
26,n293a,0.682,0.1,a2,8.71e-03,1.16e+01,0.075,4.81e-07
26,n293a,0.682,0.1,b2,6.19e-03,8.22e+00,0.01875,3.83e-07
26,n293a,0.682,0.1,c2,3.13e-03,4.17e+00,0.00469,2.90e-07
26,n293a,0.682,0.1,d2,1.02e-03,1.36e+00,0.00117,2.78e-07
26,n293a,0.682,0.1,e2,2.87e-04,3.82e-01,0.00029,1.57e-07
26,n293a,0.682,0.1,f2,1.02e-04,1.35e-01,0.00007,4.12e-07
26,n293a,0.682,0.1,g2,3.76e-05,5.00e-02,0.00002,3.65e-07
26,n293a,0.682,0.1,h2,1.10e-17,1.46e-14,0,4.26e-07
26,n293a,0.682,0.1,a3,8.10e-03,1.08e+01,0.075,4.81e-07
26,n293a,0.682,0.1,b3,6.32e-03,8.40e+00,0.01875,3.83e-07
26,n293a,0.682,0.1,c3,2.78e-03,3.70e+00,0.00469,2.90e-07
26,n293a,0.682,0.1,d3,9.78e-04,1.30e+00,0.00117,2.78e-07
26,n293a,0.682,0.1,e3,3.34e-04,4.44e-01,0.00029,1.57e-07
26,n293a,0.682,0.1,f3,1.25e-04,1.67e-01,0.00007,4.12e-07
26,n293a,0.682,0.1,g3,5.82e-05,7.73e-02,0.00002,3.65e-07
26,n293a,0.682,0.1,h3,1.16e-17,1.55e-14,0,4.26e-07
26,q19a,0.257,0.1,a4,6.36e-05,2.24e-01,0.075,4.81e-07
26,q19a,0.257,0.1,b4,4.18e-05,1.48e-01,0.01875,3.83e-07
26,q19a,0.257,0.1,c4,2.06e-05,7.27e-02,0.00469,2.90e-07
26,q19a,0.257,0.1,d4,3.97e-06,1.40e-02,0.00117,2.78e-07
26,q19a,0.257,0.1,e4,1.32e-06,4.66e-03,0.00029,1.57e-07
26,q19a,0.257,0.1,f4,4.89e-06,1.73e-02,0.00007,4.12e-07
26,q19a,0.257,0.1,g4,1.89e-06,6.65e-03,0.00002,3.65e-07
26,q19a,0.257,0.1,h4,-3.53e-18,-1.24e-14,0,4.26e-07
26,q19a,0.257,0.1,a5,7.94e-05,2.80e-01,0.075,4.81e-07
26,q19a,0.257,0.1,b5,4.00e-05,1.41e-01,0.01875,3.83e-07
26,q19a,0.257,0.1,c5,3.95e-06,1.39e-02,0.00469,2.90e-07
26,q19a,0.257,0.1,d5,1.55e-06,5.46e-03,0.00117,2.78e-07
26,q19a,0.257,0.1,e5,2.72e-06,9.59e-03,0.00029,1.57e-07
26,q19a,0.257,0.1,f5,4.89e-06,1.72e-02,0.00007,4.12e-07
26,q19a,0.257,0.1,g5,3.73e-06,1.32e-02,0.00002,3.65e-07
26,q19a,0.257,0.1,h5,1.89e-17,6.67e-14,0,4.26e-07
26,q19a,0.257,0.1,a6,7.03e-05,2.48e-01,0.075,4.81e-07
26,q19a,0.257,0.1,c6,3.21e-06,1.13e-02,0.00469,2.90e-07
26,q19a,0.257,0.1,d6,3.80e-06,1.34e-02,0.00117,2.78e-07
26,q19a,0.257,0.1,e6,2.02e-06,7.13e-03,0.00029,1.57e-07
26,q19a,0.257,0.1,f6,2.25e-06,7.92e-03,0.00007,4.12e-07
26,q19a,0.257,0.1,g6,3.85e-06,1.36e-02,0.00002,3.65e-07
26,q19a,0.257,0.1,h6,1.04e-17,3.68e-14,0,4.26e-07
26,w120a,0.16,0.1,a7,6.12e-03,3.47e+01,0.075,4.81e-07
26,w120a,0.16,0.1,b7,2.47e-03,1.40e+01,0.01875,3.83e-07
26,w120a,0.16,0.1,c7,8.95e-04,5.07e+00,0.00469,2.90e-07
26,w120a,0.16,0.1,d7,2.19e-04,1.24e+00,0.00117,2.78e-07
26,w120a,0.16,0.1,e7,7.21e-05,4.09e-01,0.00029,1.57e-07
26,w120a,0.16,0.1,f7,2.61e-05,1.48e-01,0.00007,4.12e-07
26,w120a,0.16,0.1,g7,1.45e-05,8.24e-02,0.00002,3.65e-07
26,w120a,0.16,0.1,h7,1.49e-17,8.44e-14,0,4.26e-07
26,w120a,0.16,0.1,a8,6.31e-03,3.57e+01,0.075,4.81e-07
26,w120a,0.16,0.1,b8,2.47e-03,1.40e+01,0.01875,3.83e-07
26,w120a,0.16,0.1,c8,9.30e-04,5.27e+00,0.00469,2.90e-07
26,w120a,0.16,0.1,d8,2.70e-04,1.53e+00,0.00117,2.78e-07
26,w120a,0.16,0.1,e8,8.00e-05,4.53e-01,0.00029,1.57e-07
26,w120a,0.16,0.1,f8,3.33e-05,1.89e-01,0.00007,4.12e-07
26,w120a,0.16,0.1,g8,1.58e-05,8.93e-02,0.00002,3.65e-07
26,w120a,0.16,0.1,h8,-4.21e-18,-2.39e-14,0,4.26e-07
26,w120a,0.16,0.1,a9,6.11e-03,3.46e+01,0.075,4.81e-07
26,w120a,0.16,0.1,b9,2.51e-03,1.42e+01,0.01875,3.83e-07
26,w120a,0.16,0.1,c9,9.19e-04,5.21e+00,0.00469,2.90e-07
26,w120a,0.16,0.1,d9,2.54e-04,1.44e+00,0.00117,2.78e-07
26,w120a,0.16,0.1,e9,8.79e-05,4.98e-01,0.00029,1.57e-07
26,w120a,0.16,0.1,f9,3.94e-05,2.23e-01,0.00007,4.12e-07
26,w120a,0.16,0.1,g9,1.25e-05,7.06e-02,0.00002,3.65e-07
26,w120a,0.16,0.1,h9,-6.57e-18,-3.73e-14,0,4.26e-07
26,w325a,0.255,0.1,a10,7.23e-03,2.57e+01,0.075,4.81e-07
26,w325a,0.255,0.1,b10,8.57e-03,3.05e+01,0.01875,3.83e-07
26,w325a,0.255,0.1,c10,6.57e-03,2.33e+01,0.00469,2.90e-07
26,w325a,0.255,0.1,d10,3.14e-03,1.12e+01,0.00117,2.78e-07
26,w325a,0.255,0.1,e10,9.44e-04,3.36e+00,0.00029,1.57e-07
26,w325a,0.255,0.1,f10,3.10e-04,1.10e+00,0.00007,4.12e-07
26,w325a,0.255,0.1,g10,1.32e-04,4.70e-01,0.00002,3.65e-07
26,w325a,0.255,0.1,h10,1.04e-17,3.69e-14,0,4.26e-07
26,w325a,0.255,0.1,a11,7.17e-03,2.55e+01,0.075,4.81e-07
26,w325a,0.255,0.1,b11,8.22e-03,2.92e+01,0.01875,3.83e-07
26,w325a,0.255,0.1,c11,6.47e-03,2.30e+01,0.00469,2.90e-07
26,w325a,0.255,0.1,d11,3.37e-03,1.20e+01,0.00117,2.78e-07
26,w325a,0.255,0.1,e11,1.22e-03,4.32e+00,0.00029,1.57e-07
26,w325a,0.255,0.1,f11,3.87e-04,1.37e+00,0.00007,4.12e-07
26,w325a,0.255,0.1,g11,1.10e-04,3.90e-01,0.00002,3.65e-07
26,w325a,0.255,0.1,h11,0.00e+00,0.00e+00,0,4.26e-07
26,w325a,0.255,0.1,a12,7.18e-03,2.55e+01,0.075,4.81e-07
26,w325a,0.255,0.1,b12,8.98e-03,3.19e+01,0.01875,3.83e-07
26,w325a,0.255,0.1,c12,5.96e-03,2.12e+01,0.00469,2.90e-07
26,w325a,0.255,0.1,d12,3.10e-03,1.10e+01,0.00117,2.78e-07
26,w325a,0.255,0.1,e12,1.16e-03,4.12e+00,0.00029,1.57e-07
26,w325a,0.255,0.1,f12,4.04e-04,1.44e+00,0.00007,4.12e-07
26,w325a,0.255,0.1,g12,1.30e-04,4.63e-01,0.00002,3.65e-07
26,w325a,0.255,0.1,h12,2.01e-17,7.13e-14,0,4.26e-07
27,w34a,0.1,0.1,b1,7.58e-06,6.87e-02,0.01875,3.83e-07
27,w34a,0.1,0.1,c1,4.47e-06,4.05e-02,0.00469,2.90e-07
27,w34a,0.1,0.1,d1,4.44e-06,4.02e-02,0.00117,2.78e-07
27,w34a,0.1,0.1,e1,1.83e-06,1.66e-02,0.00029,1.57e-07
27,w34a,0.1,0.1,f1,2.48e-05,2.25e-01,0.00007,4.12e-07
27,w34a,0.1,0.1,g1,3.34e-06,3.03e-02,0.00002,3.65e-07
27,w34a,0.1,0.1,h1,0.00e+00,0.00e+00,0,4.26e-07
27,w34a,0.1,0.1,a2,4.18e-05,3.79e-01,0.075,4.81e-07
27,w34a,0.1,0.1,b2,2.18e-05,1.98e-01,0.01875,3.83e-07
27,w34a,0.1,0.1,c2,9.12e-06,8.27e-02,0.00469,2.90e-07
27,w34a,0.1,0.1,d2,5.74e-06,5.21e-02,0.00117,2.78e-07
27,w34a,0.1,0.1,e2,2.71e-06,2.45e-02,0.00029,1.57e-07
27,w34a,0.1,0.1,f2,2.60e-05,2.36e-01,0.00007,4.12e-07
27,w34a,0.1,0.1,g2,2.44e-06,2.22e-02,0.00002,3.65e-07
27,w34a,0.1,0.1,h2,1.55e-17,1.41e-13,0,4.26e-07
27,w34a,0.1,0.1,a3,3.09e-05,2.80e-01,0.075,4.81e-07
27,w34a,0.1,0.1,b3,8.48e-06,7.69e-02,0.01875,3.83e-07
27,w34a,0.1,0.1,c3,1.86e-05,1.69e-01,0.00469,2.90e-07
27,w34a,0.1,0.1,d3,7.27e-06,6.59e-02,0.00117,2.78e-07
27,w34a,0.1,0.1,e3,6.89e-06,6.24e-02,0.00029,1.57e-07
27,w34a,0.1,0.1,f3,1.02e-05,9.20e-02,0.00007,4.12e-07
27,w34a,0.1,0.1,g3,2.81e-06,2.55e-02,0.00002,3.65e-07
27,w34a,0.1,0.1,h3,-7.39e-18,-6.70e-14,0,4.26e-07
27,w409a,0.103,0.1,a4,2.55e-05,2.24e-01,0.075,4.81e-07
27,w409a,0.103,0.1,b4,1.52e-05,1.33e-01,0.01875,3.83e-07
27,w409a,0.103,0.1,c4,6.13e-06,5.40e-02,0.00469,2.90e-07
27,w409a,0.103,0.1,d4,1.19e-06,1.05e-02,0.00117,2.78e-07
27,w409a,0.103,0.1,e4,5.37e-06,4.73e-02,0.00029,1.57e-07
27,w409a,0.103,0.1,f4,6.92e-06,6.09e-02,0.00007,4.12e-07
27,w409a,0.103,0.1,g4,3.46e-06,3.04e-02,0.00002,3.65e-07
27,w409a,0.103,0.1,h4,-8.06e-18,-7.09e-14,0,4.26e-07
27,w409a,0.103,0.1,a5,3.76e-05,3.31e-01,0.075,4.81e-07
27,w409a,0.103,0.1,b5,1.82e-05,1.60e-01,0.01875,3.83e-07
27,w409a,0.103,0.1,c5,5.47e-06,4.81e-02,0.00469,2.90e-07
27,w409a,0.103,0.1,d5,6.30e-06,5.54e-02,0.00117,2.78e-07
27,w409a,0.103,0.1,e5,9.09e-06,8.00e-02,0.00029,1.57e-07
27,w409a,0.103,0.1,f5,2.18e-05,1.92e-01,0.00007,4.12e-07
27,w409a,0.103,0.1,g5,2.87e-06,2.52e-02,0.00002,3.65e-07
27,w409a,0.103,0.1,h5,-1.20e-17,-1.05e-13,0,4.26e-07
27,w409a,0.103,0.1,a6,3.52e-05,3.09e-01,0.075,4.81e-07
27,w409a,0.103,0.1,b6,1.41e-05,1.24e-01,0.01875,3.83e-07
27,w409a,0.103,0.1,c6,2.15e-06,1.89e-02,0.00469,2.90e-07
27,w409a,0.103,0.1,d6,2.48e-05,2.19e-01,0.00117,2.78e-07
27,w409a,0.103,0.1,e6,4.29e-06,3.77e-02,0.00029,1.57e-07
27,w409a,0.103,0.1,f6,5.41e-06,4.76e-02,0.00007,4.12e-07
27,w409a,0.103,0.1,g6,3.24e-06,2.85e-02,0.00002,3.65e-07
27,w409a,0.103,0.1,h6,-3.40e-18,-2.99e-14,0,4.26e-07
27,w407q,0.1,0.1,a7,1.12e-04,1.02e+00,0.075,4.81e-07
27,w407q,0.1,0.1,b7,1.59e-05,1.44e-01,0.01875,3.83e-07
27,w407q,0.1,0.1,c7,5.95e-06,5.39e-02,0.00469,2.90e-07
27,w407q,0.1,0.1,d7,5.93e-06,5.38e-02,0.00117,2.78e-07
27,w407q,0.1,0.1,e7,1.96e-05,1.77e-01,0.00029,1.57e-07
27,w407q,0.1,0.1,f7,8.85e-06,8.02e-02,0.00007,4.12e-07
27,w407q,0.1,0.1,g7,6.36e-06,5.77e-02,0.00002,3.65e-07
27,w407q,0.1,0.1,h7,-5.89e-18,-5.34e-14,0,4.26e-07
27,w407q,0.1,0.1,a8,3.33e-05,3.02e-01,0.075,4.81e-07
27,w407q,0.1,0.1,b8,9.35e-06,8.48e-02,0.01875,3.83e-07
27,w407q,0.1,0.1,c8,2.48e-05,2.25e-01,0.00469,2.90e-07
27,w407q,0.1,0.1,d8,1.05e-05,9.48e-02,0.00117,2.78e-07
27,w407q,0.1,0.1,e8,2.36e-05,2.14e-01,0.00029,1.57e-07
27,w407q,0.1,0.1,f8,7.14e-06,6.48e-02,0.00007,4.12e-07
27,w407q,0.1,0.1,g8,1.13e-05,1.02e-01,0.00002,3.65e-07
27,w407q,0.1,0.1,h8,-1.03e-17,-9.38e-14,0,4.26e-07
27,w407q,0.1,0.1,a9,2.73e-05,2.47e-01,0.075,4.81e-07
27,w407q,0.1,0.1,b9,3.17e-05,2.87e-01,0.01875,3.83e-07
27,w407q,0.1,0.1,c9,1.15e-05,1.04e-01,0.00469,2.90e-07
27,w407q,0.1,0.1,d9,2.38e-06,2.16e-02,0.00117,2.78e-07
27,w407q,0.1,0.1,e9,1.27e-05,1.15e-01,0.00029,1.57e-07
27,w407q,0.1,0.1,f9,8.48e-06,7.69e-02,0.00007,4.12e-07
27,w407q,0.1,0.1,g9,3.84e-06,3.48e-02,0.00002,3.65e-07
27,w407q,0.1,0.1,h9,-7.44e-18,-6.75e-14,0,4.26e-07
27,wt10,0.271,0.01,a10,1.62e-02,5.41e+02,0.075,4.81e-07
27,wt10,0.271,0.01,b10,1.34e-02,4.47e+02,0.01875,3.83e-07
27,wt10,0.271,0.01,c10,7.39e-03,2.47e+02,0.00469,2.90e-07
27,wt10,0.271,0.01,d10,3.14e-03,1.05e+02,0.00117,2.78e-07
27,wt10,0.271,0.01,e10,1.02e-03,3.40e+01,0.00029,1.57e-07
27,wt10,0.271,0.01,f10,3.01e-04,1.01e+01,0.00007,4.12e-07
27,wt10,0.271,0.01,g10,1.10e-04,3.67e+00,0.00002,3.65e-07
27,wt10,0.271,0.01,h10,-1.60e-18,-5.36e-14,0,4.26e-07
27,wt10,0.271,0.01,a11,1.58e-02,5.28e+02,0.075,4.81e-07
27,wt10,0.271,0.01,b11,1.28e-02,4.27e+02,0.01875,3.83e-07
27,wt10,0.271,0.01,c11,8.07e-03,2.70e+02,0.00469,2.90e-07
27,wt10,0.271,0.01,d11,3.77e-03,1.26e+02,0.00117,2.78e-07
27,wt10,0.271,0.01,e11,1.48e-03,4.96e+01,0.00029,1.57e-07
27,wt10,0.271,0.01,f11,5.33e-04,1.78e+01,0.00007,4.12e-07
27,wt10,0.271,0.01,g11,1.70e-04,5.68e+00,0.00002,3.65e-07
27,wt10,0.271,0.01,h11,-1.50e-05,-5.02e-01,0,4.26e-07
27,wt10,0.271,0.01,a12,1.61e-02,5.39e+02,0.075,4.81e-07
27,wt10,0.271,0.01,b12,1.34e-02,4.48e+02,0.01875,3.83e-07
27,wt10,0.271,0.01,c12,7.61e-03,2.55e+02,0.00469,2.90e-07
27,wt10,0.271,0.01,d12,3.01e-03,1.01e+02,0.00117,2.78e-07
27,wt10,0.271,0.01,e12,8.48e-04,2.84e+01,0.00029,1.57e-07
27,wt10,0.271,0.01,f12,2.19e-04,7.34e+00,0.00007,4.12e-07
27,wt10,0.271,0.01,g12,9.27e-05,3.10e+00,0.00002,3.65e-07
27,wt10,0.271,0.01,h12,1.36e-17,4.55e-13,0,4.26e-07
28,wt 10_1,0.271,0.01,b1,1.69e-02,5.66e+02,0.01875,3.83e-07
28,wt 10_1,0.271,0.01,c1,9.31e-03,3.11e+02,0.00469,2.90e-07
28,wt 10_1,0.271,0.01,d1,3.55e-03,1.19e+02,0.00117,2.78e-07
28,wt 10_1,0.271,0.01,e1,8.85e-04,2.96e+01,0.00029,1.57e-07
28,wt 10_1,0.271,0.01,f1,2.58e-04,8.62e+00,0.00007,4.12e-07
28,wt 10_1,0.271,0.01,g1,7.76e-05,2.60e+00,0.00002,3.65e-07
28,wt 10_1,0.271,0.01,h1,-2.94e-17,-9.84e-13,0,4.26e-07
28,wt 10_1,0.271,0.01,a2,2.31e-02,7.74e+02,0.075,4.81e-07
28,wt 10_1,0.271,0.01,b2,1.74e-02,5.81e+02,0.01875,3.83e-07
28,wt 10_1,0.271,0.01,c2,9.47e-03,3.17e+02,0.00469,2.90e-07
28,wt 10_1,0.271,0.01,d2,3.65e-03,1.22e+02,0.00117,2.78e-07
28,wt 10_1,0.271,0.01,e2,9.92e-04,3.32e+01,0.00029,1.57e-07
28,wt 10_1,0.271,0.01,f2,4.39e-04,1.47e+01,0.00007,4.12e-07
28,wt 10_1,0.271,0.01,g2,1.15e-04,3.85e+00,0.00002,3.65e-07
28,wt 10_1,0.271,0.01,h2,-8.14e-18,-2.72e-13,0,4.26e-07
28,wt 10_1,0.271,0.01,a3,2.21e-02,7.39e+02,0.075,4.81e-07
28,wt 10_1,0.271,0.01,b3,1.58e-02,5.30e+02,0.01875,3.83e-07
28,wt 10_1,0.271,0.01,c3,8.90e-03,2.98e+02,0.00469,2.90e-07
28,wt 10_1,0.271,0.01,d3,3.65e-03,1.22e+02,0.00117,2.78e-07
28,wt 10_1,0.271,0.01,e3,1.07e-03,3.59e+01,0.00029,1.57e-07
28,wt 10_1,0.271,0.01,f3,2.26e-04,7.56e+00,0.00007,4.12e-07
28,wt 10_1,0.271,0.01,g3,7.15e-05,2.39e+00,0.00002,3.65e-07
28,wt 10_1,0.271,0.01,h3,-1.11e-17,-3.70e-13,0,4.26e-07
28,wt 10_2,0.271,0.001,a4,1.22e-03,4.09e+02,0.075,4.81e-07
28,wt 10_2,0.271,0.001,b4,9.04e-04,3.02e+02,0.01875,3.83e-07
28,wt 10_2,0.271,0.001,c4,4.76e-04,1.59e+02,0.00469,2.90e-07
28,wt 10_2,0.271,0.001,d4,1.17e-04,3.91e+01,0.00117,2.78e-07
28,wt 10_2,0.271,0.001,e4,5.03e-05,1.68e+01,0.00029,1.57e-07
28,wt 10_2,0.271,0.001,f4,1.99e-05,6.66e+00,0.00007,4.12e-07
28,wt 10_2,0.271,0.001,g4,3.53e-06,1.18e+00,0.00002,3.65e-07
28,wt 10_2,0.271,0.001,h4,-2.30e-17,-7.68e-12,0,4.26e-07
28,wt 10_2,0.271,0.001,a5,1.31e-03,4.37e+02,0.075,4.81e-07
28,wt 10_2,0.271,0.001,b5,7.55e-04,2.52e+02,0.01875,3.83e-07
28,wt 10_2,0.271,0.001,c5,3.15e-04,1.05e+02,0.00469,2.90e-07
28,wt 10_2,0.271,0.001,d5,8.55e-05,2.86e+01,0.00117,2.78e-07
28,wt 10_2,0.271,0.001,e5,1.60e-05,5.34e+00,0.00029,1.57e-07
28,wt 10_2,0.271,0.001,f5,2.30e-05,7.70e+00,0.00007,4.12e-07
28,wt 10_2,0.271,0.001,g5,2.85e-06,9.52e-01,0.00002,3.65e-07
28,wt 10_2,0.271,0.001,h5,2.55e-17,8.52e-12,0,4.26e-07
28,wt 10_2,0.271,0.001,a6,1.24e-03,4.15e+02,0.075,4.81e-07
28,wt 10_2,0.271,0.001,b6,8.04e-04,2.69e+02,0.01875,3.83e-07
28,wt 10_2,0.271,0.001,c6,2.56e-04,8.56e+01,0.00469,2.90e-07
28,wt 10_2,0.271,0.001,d6,7.03e-05,2.35e+01,0.00117,2.78e-07
28,wt 10_2,0.271,0.001,e6,1.98e-05,6.61e+00,0.00029,1.57e-07
28,wt 10_2,0.271,0.001,f6,2.00e-05,6.69e+00,0.00007,4.12e-07
28,wt 10_2,0.271,0.001,g6,5.06e-06,1.69e+00,0.00002,3.65e-07
28,wt 10_2,0.271,0.001,h6,-2.09e-17,-7.01e-12,0,4.26e-07
28,r240a_1,1.108,0.001,a7,3.81e-03,3.12e+02,0.075,4.81e-07
28,r240a_1,1.108,0.001,b7,1.72e-03,1.40e+02,0.01875,3.83e-07
28,r240a_1,1.108,0.001,c7,6.42e-04,5.25e+01,0.00469,2.90e-07
28,r240a_1,1.108,0.001,d7,1.78e-04,1.45e+01,0.00117,2.78e-07
28,r240a_1,1.108,0.001,e7,2.94e-05,2.41e+00,0.00029,1.57e-07
28,r240a_1,1.108,0.001,f7,1.20e-05,9.86e-01,0.00007,4.12e-07
28,r240a_1,1.108,0.001,g7,1.20e-06,9.85e-02,0.00002,3.65e-07
28,r240a_1,1.108,0.001,h7,1.68e-17,1.38e-12,0,4.26e-07
28,r240a_1,1.108,0.001,a8,3.61e-03,2.95e+02,0.075,4.81e-07
28,r240a_1,1.108,0.001,b8,1.68e-03,1.37e+02,0.01875,3.83e-07
28,r240a_1,1.108,0.001,c8,7.01e-04,5.73e+01,0.00469,2.90e-07
28,r240a_1,1.108,0.001,d8,2.18e-04,1.79e+01,0.00117,2.78e-07
28,r240a_1,1.108,0.001,e8,5.58e-05,4.56e+00,0.00029,1.57e-07
28,r240a_1,1.108,0.001,f8,1.33e-05,1.09e+00,0.00007,4.12e-07
28,r240a_1,1.108,0.001,g8,2.55e-06,2.08e-01,0.00002,3.65e-07
28,r240a_1,1.108,0.001,h8,1.02e-17,8.38e-13,0,4.26e-07
28,r240a_1,1.108,0.001,a9,3.67e-03,3.00e+02,0.075,4.81e-07
28,r240a_1,1.108,0.001,b9,1.73e-03,1.42e+02,0.01875,3.83e-07
28,r240a_1,1.108,0.001,c9,7.30e-04,5.98e+01,0.00469,2.90e-07
28,r240a_1,1.108,0.001,d9,2.50e-04,2.04e+01,0.00117,2.78e-07
28,r240a_1,1.108,0.001,e9,1.00e-04,8.18e+00,0.00029,1.57e-07
28,r240a_1,1.108,0.001,f9,2.18e-05,1.78e+00,0.00007,4.12e-07
28,r240a_1,1.108,0.001,g9,1.53e-06,1.25e-01,0.00002,3.65e-07
28,r240a_1,1.108,0.001,h9,1.78e-17,1.46e-12,0,4.26e-07
28,r240a_2,1.108,0.0001,a10,1.48e-04,1.21e+02,0.075,4.81e-07
28,r240a_2,1.108,0.0001,b10,4.12e-05,3.37e+01,0.01875,3.83e-07
28,r240a_2,1.108,0.0001,c10,4.06e-05,3.32e+01,0.00469,2.90e-07
28,r240a_2,1.108,0.0001,d10,1.39e-05,1.14e+01,0.00117,2.78e-07
28,r240a_2,1.108,0.0001,e10,3.93e-06,3.21e+00,0.00029,1.57e-07
28,r240a_2,1.108,0.0001,f10,5.54e-06,4.53e+00,0.00007,4.12e-07
28,r240a_2,1.108,0.0001,g10,1.86e-06,1.52e+00,0.00002,3.65e-07
28,r240a_2,1.108,0.0001,h10,7.13e-18,5.84e-12,0,4.26e-07
28,r240a_2,1.108,0.0001,a11,9.15e-05,7.49e+01,0.075,4.81e-07
28,r240a_2,1.108,0.0001,b11,4.97e-05,4.07e+01,0.01875,3.83e-07
28,r240a_2,1.108,0.0001,c11,2.85e-05,2.33e+01,0.00469,2.90e-07
28,r240a_2,1.108,0.0001,d11,2.83e-06,2.32e+00,0.00117,2.78e-07
28,r240a_2,1.108,0.0001,e11,4.93e-06,4.04e+00,0.00029,1.57e-07
28,r240a_2,1.108,0.0001,f11,5.22e-06,4.27e+00,0.00007,4.12e-07
28,r240a_2,1.108,0.0001,g11,-7.31e-18,-5.98e-12,0.00002,3.65e-07
28,r240a_2,1.108,0.0001,h11,-4.39e-18,-3.59e-12,0,4.26e-07
28,r240a_2,1.108,0.0001,a12,9.45e-05,7.74e+01,0.075,4.81e-07
28,r240a_2,1.108,0.0001,b12,3.76e-05,3.07e+01,0.01875,3.83e-07
28,r240a_2,1.108,0.0001,c12,2.97e-05,2.43e+01,0.00469,2.90e-07
28,r240a_2,1.108,0.0001,d12,4.04e-06,3.31e+00,0.00117,2.78e-07
28,r240a_2,1.108,0.0001,e12,3.59e-06,2.94e+00,0.00029,1.57e-07
28,r240a_2,1.108,0.0001,f12,3.77e-06,3.09e+00,0.00007,4.12e-07
28,r240a_2,1.108,0.0001,g12,1.93e-05,1.58e+01,0.00002,3.65e-07
28,r240a_2,1.108,0.0001,h12,3.72e-17,3.04e-11,0,4.26e-07
29,y295g,0.77,0.1,b1,8.18e-05,9.63e-02,0.01875,3.83e-07
29,y295g,0.77,0.1,d1,4.84e-05,5.70e-02,0.00117,2.78e-07
29,y295g,0.77,0.1,e1,4.60e-05,5.41e-02,0.00029,1.57e-07
29,y295g,0.77,0.1,f1,2.91e-05,3.43e-02,0.00007,4.12e-07
29,y295g,0.77,0.1,g1,7.92e-05,9.33e-02,0.00002,3.65e-07
29,y295g,0.77,0.1,h1,5.33e-05,6.28e-02,0,4.26e-07
29,y295g,0.77,0.1,a2,1.02e-04,1.20e-01,0.075,4.81e-07
29,y295g,0.77,0.1,b2,5.72e-05,6.73e-02,0.01875,3.83e-07
29,y295g,0.77,0.1,c2,7.00e-05,8.24e-02,0.00469,2.90e-07
29,y295g,0.77,0.1,d2,7.96e-05,9.37e-02,0.00117,2.78e-07
29,y295g,0.77,0.1,e2,5.11e-05,6.02e-02,0.00029,1.57e-07
29,y295g,0.77,0.1,f2,6.69e-05,7.88e-02,0.00007,4.12e-07
29,y295g,0.77,0.1,h2,5.01e-05,5.90e-02,0,4.26e-07
29,y295g,0.77,0.1,a3,1.50e-04,1.77e-01,0.075,4.81e-07
29,y295g,0.77,0.1,d3,6.69e-05,7.88e-02,0.00117,2.78e-07
29,y295g,0.77,0.1,g3,7.16e-05,8.43e-02,0.00002,3.65e-07
29,y295g,0.77,0.1,h3,4.24e-05,5.00e-02,0,4.26e-07
29,w399s,1.5,0.1,a4,2.41e-04,1.46e-01,0.075,4.81e-07
29,w399s,1.5,0.1,b4,1.21e-04,7.34e-02,0.01875,3.83e-07
29,w399s,1.5,0.1,c4,4.04e-05,2.44e-02,0.00469,2.90e-07
29,w399s,1.5,0.1,d4,3.80e-05,2.29e-02,0.00117,2.78e-07
29,w399s,1.5,0.1,e4,4.31e-05,2.60e-02,0.00029,1.57e-07
29,w399s,1.5,0.1,f4,1.96e-05,1.18e-02,0.00007,4.12e-07
29,w399s,1.5,0.1,g4,2.69e-05,1.63e-02,0.00002,3.65e-07
29,w399s,1.5,0.1,h4,1.96e-05,1.19e-02,0,4.26e-07
29,w399s,1.5,0.1,a5,2.60e-04,1.57e-01,0.075,4.81e-07
29,w399s,1.5,0.1,b5,1.30e-04,7.87e-02,0.01875,3.83e-07
29,w399s,1.5,0.1,c5,5.38e-05,3.25e-02,0.00469,2.90e-07
29,w399s,1.5,0.1,d5,4.64e-05,2.80e-02,0.00117,2.78e-07
